actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,v022_weed_catchup_actions,v022_weed_repairs,v022_weed_retries
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,108541.0,DONE,1,0,0,5957.0,0.343333,v18,102584.0,DONE,0.102833,0.13075,0.14925,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,131393.0,DONE,1,0,0,8832.0,0.463958,hamburger,122561.0,DONE,0.105917,0.148833,0.291875,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,132614.0,DONE,1,0,0,16701.0,23.7705,hamburger,115913.0,DONE,0.101916,0.133625,0.187541,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,121798.0,DONE,1,0,0,7172.0,24.932375,hamburger,114626.0,DONE,0.10575,0.143416,0.329791,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,121130.0,DONE,1,0,0,6142.0,0.288084,hamburger,114988.0,DONE,0.1015,0.134583,0.198875,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 931, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,125521.0,DONE,1,0,0,7153.0,58.4635,hamburger,118368.0,DONE,0.105875,0.147625,0.294666,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 99, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,126948.0,DONE,1,0,0,8003.0,25.265209,hamburger,118945.0,DONE,0.101166,0.140042,0.268875,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129672.0,DONE,1,0,0,5541.0,0.329875,hamburger,124131.0,DONE,0.106209,0.14175,0.22225,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129859.0,DONE,1,0,0,6701.0,23.9305,hamburger,123158.0,DONE,0.103291,0.131958,0.199917,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,152698.0,DONE,1,0,0,6760.0,0.464125,hamburger,145938.0,DONE,0.1055,0.143417,0.263416,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,152619.0,DONE,1,0,0,6800.0,58.276667,hamburger,145819.0,DONE,0.10125,0.139625,0.248917,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129499.0,DONE,1,0,0,6318.0,0.444958,hamburger,123181.0,DONE,0.105709,0.148708,0.266375,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129236.0,DONE,1,0,0,6601.0,24.865666,hamburger,122635.0,DONE,0.103459,0.137917,0.174916,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129338.0,DONE,1,0,0,8338.0,0.573375,frontier,121000.0,DONE,0.103542,0.139875,0.181916,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,131332.0,DONE,1,0,0,18409.0,0.282875,frontier,112923.0,DONE,0.10325,0.141042,0.178333,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,120335.0,DONE,1,0,0,7553.0,0.414709,frontier,112782.0,DONE,0.104417,0.136292,0.193333,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,119665.0,DONE,1,0,0,6501.0,0.358708,frontier,113164.0,DONE,0.104583,0.138958,0.157625,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 931, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,122996.0,DONE,1,0,0,7378.0,42.180375,frontier,115618.0,DONE,0.103416,0.139042,0.29625,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 99, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,123906.0,DONE,1,0,0,7884.0,0.326958,frontier,116022.0,DONE,0.104666,0.139583,0.20175,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,133915.0,DONE,1,0,0,15629.0,0.373125,frontier,118286.0,DONE,0.104667,0.133,0.181125,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,134069.0,DONE,1,0,0,16916.0,0.351875,frontier,117153.0,DONE,0.105209,0.139125,0.184208,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,151994.0,DONE,1,0,0,7150.0,79.3425,frontier,144844.0,DONE,0.102834,0.140459,0.247333,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,152005.0,DONE,1,0,0,7162.0,0.34375,frontier,144843.0,DONE,0.104209,0.139167,0.176875,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129168.0,DONE,1,0,0,6900.0,0.955667,frontier,122268.0,DONE,0.1045,0.138167,0.23925,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,128156.0,DONE,1,0,0,6461.0,0.281209,frontier,121695.0,DONE,0.105666,0.1425,0.175,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,186762.0,DONE,1,0,0,183266.0,0.476083,starter,3496.0,DONE,0.093833,0.132125,0.262958,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,188196.0,DONE,1,0,0,184707.0,0.538625,starter,3489.0,DONE,0.093666,0.128958,0.167833,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,192034.0,DONE,1,0,0,188530.0,33.176458,starter,3504.0,DONE,0.096833,0.139375,0.321459,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 658, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,192034.0,DONE,1,0,0,188530.0,0.485917,starter,3504.0,DONE,0.094916,0.138708,0.2185,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 931, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,191173.0,DONE,1,0,0,187676.0,17.89225,starter,3497.0,DONE,0.095125,0.14075,0.270084,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 658, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,185490.0,DONE,1,0,0,181987.0,0.430167,starter,3503.0,DONE,0.095917,0.136291,0.230708,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,190138.0,DONE,1,0,0,186641.0,0.456625,starter,3497.0,DONE,0.095125,0.135333,0.262208,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 133, 'WATER': 931, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,188861.0,DONE,1,0,0,185364.0,1.766041,starter,3497.0,DONE,0.093,0.131208,0.256708,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,188023.0,DONE,1,0,0,184516.0,0.391916,starter,3507.0,DONE,0.093167,0.126709,0.159791,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,188079.0,DONE,1,0,0,184572.0,0.461583,starter,3507.0,DONE,0.094459,0.133709,0.214417,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,182158.0,DONE,1,0,0,178655.0,29.607791,starter,3503.0,DONE,0.095125,0.13425,0.287209,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 782, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,178353.0,DONE,1,0,0,174850.0,0.396375,starter,3503.0,DONE,0.095125,0.13175,0.242375,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,173519.0,DONE,1,0,0,173519.0,36.460834,random,0.0,DONE,0.105375,0.232708,0.338208,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,183315.0,DONE,1,0,0,183315.0,21.234333,random,0.0,DONE,0.10425,0.174625,0.277042,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,182291.0,DONE,1,0,0,182291.0,34.573375,random,0.0,DONE,0.102375,0.168583,0.306375,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 782, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,183521.0,DONE,1,0,0,183521.0,46.457833,random,0.0,DONE,0.104709,0.175458,0.350791,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 931, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,183611.0,DONE,1,0,0,183611.0,35.3385,random,0.0,DONE,0.103541,0.193625,0.357958,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 133, 'WATER': 933, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,177384.0,DONE,1,0,0,177384.0,36.546375,random,0.0,DONE,0.100333,0.207041,0.319958,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,182306.0,DONE,1,0,0,182306.0,36.102166,random,0.0,DONE,0.106792,0.187125,0.327042,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 340, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,182445.0,DONE,1,0,0,182445.0,36.546042,random,0.0,DONE,0.106083,0.178,0.317208,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,189811.0,DONE,1,0,0,189811.0,0.3735,random,0.0,DONE,0.101959,0.166209,0.286375,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,192601.0,DONE,1,0,0,192601.0,37.55225,random,0.0,DONE,0.10175,0.169417,0.288,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,192915.0,DONE,1,0,0,192915.0,31.029,random,0.0,DONE,0.109166,0.184625,0.301792,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,184981.0,DONE,1,0,0,184981.0,20.761875,random,0.0,DONE,0.102542,0.162875,0.295833,win,1,733,,,
